Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	19	1.993704092339979	8.527194429333036E-6	ENSG00000176884, ENSG00000198034, ENSG00000069535, ENSG00000114942, ENSG00000198886, ENSG00000198755, ENSG00000041982, ENSG00000084207, ENSG00000198727, ENSG00000110092, ENSG00000113140, ENSG00000170458, ENSG00000174748, ENSG00000183044, ENSG00000108691, ENSG00000164879, ENSG00000010810, ENSG00000167658, ENSG00000078549	885	105	16792	3.4333925208501475	0.03156209711669067	9.163079499634728E-4	8.899954642958165E-4
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	18	1.888772298006296	9.65131139245584E-6	ENSG00000105894, ENSG00000160307, ENSG00000112759, ENSG00000112715, ENSG00000064393, ENSG00000135679, ENSG00000100292, ENSG00000104419, ENSG00000068903, ENSG00000198625, ENSG00000116016, ENSG00000240583, ENSG00000100644, ENSG00000185650, ENSG00000078369, ENSG00000185624, ENSG00000087250, ENSG00000102760	885	96	16792	3.5576271186440676	0.03564785681278737	0.0010082939485285115	9.79340014351144E-4
GOTERM_BP_DIRECT	GO:0001937~negative regulation of endothelial cell proliferation	10	1.049317943336831	1.1493392548959179E-5	ENSG00000113140, ENSG00000130203, ENSG00000152661, ENSG00000137573, ENSG00000115415, ENSG00000137801, ENSG00000171951, ENSG00000001631, ENSG00000152234, ENSG00000102760	885	29	16792	6.542762517046562	0.042305933253203754	0.0011682878209901479	0.0011347395400364293
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	25	2.6232948583420774	1.1954616846821554E-5	ENSG00000104368, ENSG00000198886, ENSG00000134013, ENSG00000198786, ENSG00000137801, ENSG00000134333, ENSG00000198727, ENSG00000101439, ENSG00000100644, ENSG00000087245, ENSG00000143153, ENSG00000145730, ENSG00000109846, ENSG00000112715, ENSG00000130402, ENSG00000100292, ENSG00000067225, ENSG00000133110, ENSG00000120738, ENSG00000116016, ENSG00000157227, ENSG00000183044, ENSG00000108691, ENSG00000087250, ENSG00000272398	885	172	16792	2.7578504795690444	0.04396579062940631	0.0011831924726551544	0.0011492161931957669
GOTERM_BP_DIRECT	GO:0043434~response to peptide hormone	12	1.2591815320041972	1.2511490728755475E-5	ENSG00000113140, ENSG00000172270, ENSG00000118523, ENSG00000152661, ENSG00000108821, ENSG00000115415, ENSG00000159388, ENSG00000135046, ENSG00000277586, ENSG00000114353, ENSG00000102265, ENSG00000173402	885	44	16792	5.174730354391372	0.04596604030418716	0.0012065568366884446	0.0011719096315934295
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	48	5.036726128016789	1.4570035233153906E-5	ENSG00000105894, ENSG00000160307, ENSG00000099942, ENSG00000114867, ENSG00000134419, ENSG00000105835, ENSG00000103811, ENSG00000181163, ENSG00000113578, ENSG00000137801, ENSG00000115414, ENSG00000041982, ENSG00000134853, ENSG00000135446, ENSG00000118971, ENSG00000136270, ENSG00000198719, ENSG00000146648, ENSG00000170889, ENSG00000101439, ENSG00000167244, ENSG00000005022, ENSG00000163349, ENSG00000102265, ENSG00000196072, ENSG00000175130, ENSG00000112715, ENSG00000064393, ENSG00000213694, ENSG00000068078, ENSG00000135679, ENSG00000198034, ENSG00000148053, ENSG00000172201, ENSG00000110651, ENSG00000135452, ENSG00000179218, ENSG00000136205, ENSG00000114353, ENSG00000118523, ENSG00000136160, ENSG00000182199, ENSG00000182871, ENSG00000124766, ENSG00000125398, ENSG00000182578, ENSG00000187109, ENSG00000145423	885	466	16792	1.9544045973666981	0.053323928365923035	0.001349135958554489	0.001310394484605038
GOTERM_BP_DIRECT	GO:0030208~dermatan sulfate biosynthetic process	7	0.7345225603357817	1.4707411406735988E-5	ENSG00000038427, ENSG00000182492, ENSG00000114646, ENSG00000132692, ENSG00000011465, ENSG00000130287, ENSG00000173546	885	12	16792	11.068173258003766	0.053812930005991966	0.001349135958554489	0.001310394484605038
GOTERM_BP_DIRECT	GO:0007568~aging	24	2.5183630640083945	1.83601029291406E-5	ENSG00000127022, ENSG00000109846, ENSG00000177885, ENSG00000198886, ENSG00000134013, ENSG00000173786, ENSG00000177606, ENSG00000198899, ENSG00000115457, ENSG00000170345, ENSG00000135744, ENSG00000132386, ENSG00000198804, ENSG00000118523, ENSG00000136160, ENSG00000115461, ENSG00000035862, ENSG00000183044, ENSG00000189058, ENSG00000108691, ENSG00000123384, ENSG00000167658, ENSG00000011465, ENSG00000102265	885	165	16792	2.759856189008731	0.06672276721907999	0.0015900759565029919	0.0015444157056914195
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	13	1.3641133263378804	1.8583148578529347E-5	ENSG00000019582, ENSG00000077942, ENSG00000182718, ENSG00000177606, ENSG00000115414, ENSG00000135744, ENSG00000134853, ENSG00000135446, ENSG00000197956, ENSG00000240583, ENSG00000146648, ENSG00000108175, ENSG00000124762	885	54	16792	4.567817535049174	0.0675053560287836	0.0015900759565029919	0.0015444157056914195
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	21	2.2035676810073452	1.8602324404714608E-5	ENSG00000132688, ENSG00000135439, ENSG00000064393, ENSG00000130203, ENSG00000176884, ENSG00000100292, ENSG00000148053, ENSG00000159388, ENSG00000177606, ENSG00000136854, ENSG00000096384, ENSG00000119335, ENSG00000135472, ENSG00000102879, ENSG00000100600, ENSG00000108691, ENSG00000123384, ENSG00000010810, ENSG00000087250, ENSG00000105220, ENSG00000277586	885	132	16792	3.0185927067283	0.06757260663127418	0.0015900759565029919	0.0015444157056914195
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	32	3.3578174186778593	2.1085075890246885E-5	ENSG00000149294, ENSG00000148082, ENSG00000177885, ENSG00000197694, ENSG00000175166, ENSG00000113578, ENSG00000198668, ENSG00000134853, ENSG00000008018, ENSG00000146648, ENSG00000143933, ENSG00000185650, ENSG00000160014, ENSG00000166913, ENSG00000162734, ENSG00000089220, ENSG00000143772, ENSG00000128016, ENSG00000068078, ENSG00000176884, ENSG00000141639, ENSG00000115306, ENSG00000171951, ENSG00000150991, ENSG00000170315, ENSG00000166225, ENSG00000221983, ENSG00000070808, ENSG00000143947, ENSG00000108691, ENSG00000010810, ENSG00000277586	885	262	16792	2.3174364945874846	0.07623891470146216	0.001762243787182634	0.0017116396050460415
GOTERM_BP_DIRECT	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	17	1.7838405036726128	2.2168957612917414E-5	ENSG00000127022, ENSG00000019582, ENSG00000155980, ENSG00000197102, ENSG00000135047, ENSG00000175203, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000006125, ENSG00000117984, ENSG00000196735, ENSG00000100600, ENSG00000223865, ENSG00000231389, ENSG00000141367, ENSG00000161203	885	92	16792	3.506067305330386	0.07999702365918526	0.0018119047774668715	0.0017598745419001548
GOTERM_BP_DIRECT	GO:0019882~antigen processing and presentation	13	1.3641133263378804	2.2642787700330487E-5	ENSG00000019582, ENSG00000103811, ENSG00000135047, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735, ENSG00000204592, ENSG00000204525, ENSG00000206503, ENSG00000223865, ENSG00000234745, ENSG00000231389	885	55	16792	4.484766307139189	0.08163511459451611	0.0018119047774668715	0.0017598745419001548
GOTERM_BP_DIRECT	GO:0006605~protein targeting	11	1.154249737670514	2.4450597293114265E-5	ENSG00000131016, ENSG00000135506, ENSG00000108953, ENSG00000134308, ENSG00000166913, ENSG00000100321, ENSG00000164924, ENSG00000142676, ENSG00000137642, ENSG00000132432, ENSG00000170027	885	39	16792	5.351644212661162	0.08785820193615768	0.001876708090191893	0.0018228169777907432
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	11	1.154249737670514	2.4450597293114265E-5	ENSG00000108821, ENSG00000138061, ENSG00000130635, ENSG00000182718, ENSG00000164692, ENSG00000134013, ENSG00000122176, ENSG00000149257, ENSG00000139329, ENSG00000204262, ENSG00000145423	885	39	16792	5.351644212661162	0.08785820193615768	0.001876708090191893	0.0018228169777907432
GOTERM_BP_DIRECT	GO:0061024~membrane organization	10	1.049317943336831	2.7909150907562017E-5	ENSG00000128245, ENSG00000108953, ENSG00000127990, ENSG00000134308, ENSG00000197971, ENSG00000166913, ENSG00000164924, ENSG00000163069, ENSG00000147588, ENSG00000170027	885	32	16792	5.929378531073446	0.09964646970662705	0.002099326331266815	0.002039042565306481
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	19	1.993704092339979	3.079026781849236E-5	ENSG00000112902, ENSG00000112715, ENSG00000064393, ENSG00000100292, ENSG00000103811, ENSG00000113578, ENSG00000154229, ENSG00000117525, ENSG00000137801, ENSG00000133048, ENSG00000240583, ENSG00000143878, ENSG00000138061, ENSG00000100644, ENSG00000163349, ENSG00000125730, ENSG00000106366, ENSG00000106211, ENSG00000145423	885	115	16792	3.134836649471874	0.1093502087225886	0.002270631318928427	0.0022054283988422077
GOTERM_BP_DIRECT	GO:0000028~ribosomal small subunit assembly	8	0.8394543546694648	3.155731060473402E-5	ENSG00000168028, ENSG00000233927, ENSG00000083845, ENSG00000105372, ENSG00000164587, ENSG00000115268, ENSG00000182774, ENSG00000177954	885	19	16792	7.989057389235802	0.11191597520184471	0.0022824431766231665	0.0022169010699825647
GOTERM_BP_DIRECT	GO:0070527~platelet aggregation	11	1.154249737670514	3.91775805506463E-5	ENSG00000196924, ENSG00000075624, ENSG00000244734, ENSG00000072110, ENSG00000159176, ENSG00000100345, ENSG00000134853, ENSG00000136854, ENSG00000184009, ENSG00000106211, ENSG00000087460	885	41	16792	5.090588397409398	0.13700792141877538	0.00277141330245784	0.002691830043573116
GOTERM_BP_DIRECT	GO:0051592~response to calcium ion	13	1.3641133263378804	3.979162944236197E-5	ENSG00000198668, ENSG00000137801, ENSG00000157103, ENSG00000265972, ENSG00000198727, ENSG00000168710, ENSG00000110092, ENSG00000113140, ENSG00000146648, ENSG00000143933, ENSG00000120129, ENSG00000160014, ENSG00000203879	885	58	16792	4.252795636080265	0.13899872691724036	0.00277141330245784	0.002691830043573116
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	31	3.2528856243441764	5.290768615131611E-5	ENSG00000149273, ENSG00000152661, ENSG00000130558, ENSG00000105855, ENSG00000103811, ENSG00000026025, ENSG00000115414, ENSG00000041982, ENSG00000148180, ENSG00000005884, ENSG00000173918, ENSG00000100644, ENSG00000092820, ENSG00000106483, ENSG00000123560, ENSG00000102760, ENSG00000107796, ENSG00000112715, ENSG00000153187, ENSG00000135679, ENSG00000147065, ENSG00000077942, ENSG00000148053, ENSG00000112531, ENSG00000179218, ENSG00000118523, ENSG00000204389, ENSG00000145362, ENSG00000128602, ENSG00000018236, ENSG00000087250	885	262	16792	2.2450166041316257	0.18044278947989467	0.0036179237748199975	0.0035140323183774137
GOTERM_BP_DIRECT	GO:0051403~stress-activated MAPK cascade	8	0.8394543546694648	6.637726298149967E-5	ENSG00000170315, ENSG00000109846, ENSG00000136280, ENSG00000113558, ENSG00000221983, ENSG00000143947, ENSG00000135744, ENSG00000150991	885	21	16792	7.228194780737153	0.2209290600181364	0.004379734843393338	0.004253967397744181
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	8	0.8394543546694648	6.637726298149967E-5	ENSG00000197958, ENSG00000198242, ENSG00000114391, ENSG00000100316, ENSG00000089009, ENSG00000122406, ENSG00000147403, ENSG00000142676	885	21	16792	7.228194780737153	0.2209290600181364	0.004379734843393338	0.004253967397744181
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	19	1.993704092339979	6.866545825451044E-5	ENSG00000172270, ENSG00000019582, ENSG00000129244, ENSG00000177885, ENSG00000196262, ENSG00000108821, ENSG00000026508, ENSG00000147065, ENSG00000198910, ENSG00000115414, ENSG00000005884, ENSG00000164692, ENSG00000188404, ENSG00000100345, ENSG00000143153, ENSG00000010810, ENSG00000103257, ENSG00000145675, ENSG00000105695	885	122	16792	2.954968972862832	0.22760535034027518	0.004409690894577844	0.004283063237940139
GOTERM_BP_DIRECT	GO:0061418~regulation of transcription from RNA polymerase II promoter in response to hypoxia	9	0.944386149003148	6.917621982985716E-5	ENSG00000103363, ENSG00000170315, ENSG00000112715, ENSG00000100644, ENSG00000221983, ENSG00000143947, ENSG00000120738, ENSG00000116016, ENSG00000150991	885	28	16792	6.098789346246973	0.22908777846125428	0.004409690894577844	0.004283063237940139
GOTERM_BP_DIRECT	GO:0010977~negative regulation of neuron projection development	11	1.154249737670514	7.511396606309174E-5	ENSG00000135679, ENSG00000104435, ENSG00000135916, ENSG00000113657, ENSG00000131095, ENSG00000026025, ENSG00000123384, ENSG00000130175, ENSG00000152377, ENSG00000166710, ENSG00000100097	885	44	16792	4.743502824858758	0.2461140910991505	0.0047083937727214675	0.004573188633807903
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	9	0.944386149003148	9.11506302209959E-5	ENSG00000110092, ENSG00000144713, ENSG00000146648, ENSG00000100292, ENSG00000196562, ENSG00000138326, ENSG00000105193, ENSG00000108298, ENSG00000100906	885	29	16792	5.888486265341905	0.29024337203839345	0.005572948246247481	0.0054129167624413855
GOTERM_BP_DIRECT	GO:0043488~regulation of mRNA stability	17	1.7838405036726128	9.186992588868488E-5	ENSG00000175166, ENSG00000114867, ENSG00000154229, ENSG00000150991, ENSG00000119335, ENSG00000008018, ENSG00000170315, ENSG00000152518, ENSG00000204389, ENSG00000221983, ENSG00000185650, ENSG00000143947, ENSG00000166913, ENSG00000164924, ENSG00000109971, ENSG00000128016, ENSG00000106211	885	103	16792	3.131632932916461	0.29216103648083414	0.005572948246247481	0.0054129167624413855
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	24	2.5183630640083945	1.0376709967508357E-4	ENSG00000112902, ENSG00000112715, ENSG00000130402, ENSG00000108821, ENSG00000044574, ENSG00000103811, ENSG00000091136, ENSG00000103888, ENSG00000113578, ENSG00000136235, ENSG00000154229, ENSG00000117525, ENSG00000137801, ENSG00000134853, ENSG00000157227, ENSG00000142871, ENSG00000146648, ENSG00000102879, ENSG00000008294, ENSG00000187764, ENSG00000182871, ENSG00000145675, ENSG00000204628, ENSG00000182578	885	184	16792	2.474871039056743	0.32313830083154704	0.006194731140920465	0.006016844684334608
GOTERM_BP_DIRECT	GO:0048168~regulation of neuronal synaptic plasticity	7	0.7345225603357817	1.0624031160761636E-4	ENSG00000160307, ENSG00000130203, ENSG00000184144, ENSG00000198576, ENSG00000070808, ENSG00000020129, ENSG00000102003	885	16	16792	8.301129943502826	0.3294057629242151	0.00624327831181633	0.006063997785978477
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	11	1.154249737670514	1.1215230509725493E-4	ENSG00000113140, ENSG00000172270, ENSG00000128564, ENSG00000108821, ENSG00000120129, ENSG00000115415, ENSG00000177606, ENSG00000171223, ENSG00000170345, ENSG00000134333, ENSG00000125740	885	46	16792	4.537263571604029	0.3441534758053644	0.006489304914935012	0.006302959546465728
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	19	1.993704092339979	1.1670853614566528E-4	ENSG00000112715, ENSG00000182718, ENSG00000148053, ENSG00000136235, ENSG00000118971, ENSG00000110092, ENSG00000142871, ENSG00000136160, ENSG00000146648, ENSG00000167244, ENSG00000161202, ENSG00000105270, ENSG00000187764, ENSG00000125249, ENSG00000125398, ENSG00000087250, ENSG00000204628, ENSG00000125730, ENSG00000182578	885	127	16792	2.8386316117265005	0.3552975719525193	0.006650618249149198	0.006459640644547201
GOTERM_BP_DIRECT	GO:0002474~antigen processing and presentation of peptide antigen via MHC class I	9	0.944386149003148	1.1860318069425755E-4	ENSG00000204525, ENSG00000127022, ENSG00000167004, ENSG00000206503, ENSG00000234745, ENSG00000168394, ENSG00000179218, ENSG00000166710, ENSG00000204592	885	30	16792	5.6922033898305076	0.35987577323205944	0.006657709889419442	0.006466528642927206
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	20	2.098635886673662	1.3743924531897943E-4	ENSG00000105894, ENSG00000160307, ENSG00000112715, ENSG00000071127, ENSG00000147065, ENSG00000135046, ENSG00000136541, ENSG00000213923, ENSG00000115414, ENSG00000135424, ENSG00000179604, ENSG00000162493, ENSG00000149925, ENSG00000102879, ENSG00000100345, ENSG00000092820, ENSG00000108691, ENSG00000187764, ENSG00000010810, ENSG00000182578	885	140	16792	2.7105730427764327	0.40366013233797027	0.007601602965362966	0.0073833171051504685
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	17	1.7838405036726128	2.0250689663006813E-4	ENSG00000149273, ENSG00000130203, ENSG00000100292, ENSG00000105854, ENSG00000198840, ENSG00000211445, ENSG00000142192, ENSG00000198804, ENSG00000157227, ENSG00000171867, ENSG00000146648, ENSG00000168077, ENSG00000120129, ENSG00000130508, ENSG00000164879, ENSG00000233276, ENSG00000164985	885	110	16792	2.9323472008217775	0.533130529190773	0.011038093307618641	0.010721125991154188
GOTERM_BP_DIRECT	GO:0010976~positive regulation of neuron projection development	15	1.5739769150052465	2.1674634898238151E-4	ENSG00000105894, ENSG00000135407, ENSG00000104435, ENSG00000113657, ENSG00000148053, ENSG00000004487, ENSG00000167191, ENSG00000132386, ENSG00000005884, ENSG00000171617, ENSG00000182175, ENSG00000018236, ENSG00000010810, ENSG00000149557, ENSG00000103034	885	89	16792	3.197867072938488	0.5574807777045014	0.011645471693181956	0.011311063040466281
GOTERM_BP_DIRECT	GO:0006414~translational elongation	7	0.7345225603357817	2.2491047938892302E-4	ENSG00000137818, ENSG00000114942, ENSG00000156508, ENSG00000167658, ENSG00000177600, ENSG00000123297, ENSG00000101210	885	18	16792	7.378782172002511	0.5708648830939664	0.011913570079182841	0.011571462775659378
GOTERM_BP_DIRECT	GO:0030206~chondroitin sulfate biosynthetic process	8	0.8394543546694648	2.280715356823091E-4	ENSG00000038427, ENSG00000182492, ENSG00000123989, ENSG00000114646, ENSG00000132692, ENSG00000011465, ENSG00000130287, ENSG00000173546	885	25	16792	6.071683615819209	0.5759376903563362	0.011913570079182841	0.011571462775659378
GOTERM_BP_DIRECT	GO:0019068~virion assembly	6	0.6295907660020986	2.3211728253156498E-4	ENSG00000170315, ENSG00000130203, ENSG00000196262, ENSG00000221983, ENSG00000143947, ENSG00000150991	885	12	16792	9.487005649717513	0.5823428647627122	0.011940690612783723	0.011597804522334203
GOTERM_BP_DIRECT	GO:0022010~central nervous system myelination	5	0.5246589716684155	2.3494046938207804E-4	ENSG00000177807, ENSG00000184144, ENSG00000172201, ENSG00000124920, ENSG00000123560	885	7	16792	13.552865213882164	0.5867551148997404	0.011940690612783723	0.011597804522334203
GOTERM_BP_DIRECT	GO:0007411~axon guidance	21	2.2035676810073452	2.635212192413887E-4	ENSG00000149294, ENSG00000133216, ENSG00000177885, ENSG00000155980, ENSG00000214548, ENSG00000197694, ENSG00000115306, ENSG00000198910, ENSG00000168280, ENSG00000116147, ENSG00000006468, ENSG00000184144, ENSG00000187122, ENSG00000092964, ENSG00000154380, ENSG00000063660, ENSG00000092820, ENSG00000010810, ENSG00000163531, ENSG00000182578, ENSG00000149557	885	159	16792	2.5060014923782115	0.6288815209765953	0.013214710740891504	0.012835240185183904
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	10	1.049317943336831	2.762288140506032E-4	ENSG00000175197, ENSG00000113296, ENSG00000149257, ENSG00000137801, ENSG00000132002, ENSG00000109971, ENSG00000139644, ENSG00000096384, ENSG00000106211, ENSG00000080824	885	42	16792	4.517621737960721	0.6462058678660763	0.013669691705846298	0.013277156022721757
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	9	0.944386149003148	3.0510028183063857E-4	ENSG00000074800, ENSG00000149925, ENSG00000109107, ENSG00000111669, ENSG00000111674, ENSG00000111640, ENSG00000105220, ENSG00000134333, ENSG00000102144	885	34	16792	5.022532402791624	0.6826205583648004	0.01490236571383158	0.014474432851004191
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	21	2.2035676810073452	3.114650133213168E-4	ENSG00000135407, ENSG00000130203, ENSG00000075624, ENSG00000147065, ENSG00000197694, ENSG00000198576, ENSG00000104833, ENSG00000154096, ENSG00000115306, ENSG00000137285, ENSG00000172757, ENSG00000167552, ENSG00000188157, ENSG00000151914, ENSG00000092964, ENSG00000188229, ENSG00000127337, ENSG00000145362, ENSG00000108691, ENSG00000127603, ENSG00000125398	885	161	16792	2.474871039056743	0.690129986630567	0.014955945156524597	0.014526473718900387
GOTERM_BP_DIRECT	GO:0050771~negative regulation of axonogenesis	7	0.7345225603357817	3.141504034473393E-4	ENSG00000067560, ENSG00000133216, ENSG00000134569, ENSG00000154096, ENSG00000203879, ENSG00000115310, ENSG00000105695	885	19	16792	6.990425215581326	0.6932448153571443	0.014955945156524597	0.014526473718900387
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	12	1.2591815320041972	3.486251610369097E-4	ENSG00000170315, ENSG00000135679, ENSG00000221983, ENSG00000143947, ENSG00000181163, ENSG00000159388, ENSG00000111596, ENSG00000124766, ENSG00000198625, ENSG00000150991, ENSG00000102760, ENSG00000124762	885	62	16792	3.672389283761618	0.7305595394999558	0.016389740383247718	0.015919096415847888
GOTERM_BP_DIRECT	GO:0010952~positive regulation of peptidase activity	6	0.6295907660020986	3.608804813086995E-4	ENSG00000077942, ENSG00000103811, ENSG00000142192, ENSG00000115414, ENSG00000106333, ENSG00000157227	885	13	16792	8.757235984354628	0.7427010023974295	0.01655209134392706	0.016076785344154625
GOTERM_BP_DIRECT	GO:0086064~cell communication by electrical coupling involved in cardiac conduction	6	0.6295907660020986	3.608804813086995E-4	ENSG00000129244, ENSG00000152661, ENSG00000143153, ENSG00000105409, ENSG00000163399, ENSG00000018625	885	13	16792	8.757235984354628	0.7427010023974295	0.01655209134392706	0.016076785344154625
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	21	2.2035676810073452	3.668584334490145E-4	ENSG00000175197, ENSG00000130203, ENSG00000134569, ENSG00000104964, ENSG00000175166, ENSG00000120738, ENSG00000115457, ENSG00000150991, ENSG00000115266, ENSG00000008018, ENSG00000170315, ENSG00000123349, ENSG00000221983, ENSG00000143947, ENSG00000161202, ENSG00000050165, ENSG00000106483, ENSG00000125398, ENSG00000181449, ENSG00000141753, ENSG00000145423	885	163	16792	2.4445045232400955	0.7484233884692193	0.016623549014478836	0.01614619105288253
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	14	1.4690451206715633	4.7717372752410005E-4	ENSG00000135679, ENSG00000105854, ENSG00000069535, ENSG00000197971, ENSG00000173786, ENSG00000157103, ENSG00000084207, ENSG00000170345, ENSG00000135446, ENSG00000198727, ENSG00000138061, ENSG00000101439, ENSG00000277586, ENSG00000124762	885	85	16792	3.125131272848122	0.8338856222804512	0.021364885585930242	0.020751376507684972
GOTERM_BP_DIRECT	GO:0014047~glutamate secretion	8	0.8394543546694648	4.892207076660681E-4	ENSG00000220205, ENSG00000148053, ENSG00000104888, ENSG00000132639, ENSG00000110436, ENSG00000079215, ENSG00000067715, ENSG00000136854	885	28	16792	5.4211460855528655	0.8412475647894647	0.0216465774297892	0.02102497935416643
GOTERM_BP_DIRECT	GO:0006928~movement of cell or subcellular component	14	1.4690451206715633	5.355840575191864E-4	ENSG00000075624, ENSG00000147065, ENSG00000196230, ENSG00000167460, ENSG00000136960, ENSG00000026025, ENSG00000198898, ENSG00000010278, ENSG00000167123, ENSG00000102879, ENSG00000188229, ENSG00000122786, ENSG00000184009, ENSG00000106211	885	86	16792	3.08879253711733	0.8666624311894268	0.023219992906769737	0.02255321299878486
GOTERM_BP_DIRECT	GO:0070208~protein heterotrimerization	6	0.6295907660020986	5.371282592100418E-4	ENSG00000142156, ENSG00000108821, ENSG00000173918, ENSG00000142173, ENSG00000164692, ENSG00000078369	885	14	16792	8.131719128329298	0.8674349902446243	0.023219992906769737	0.02255321299878486
GOTERM_BP_DIRECT	GO:0031954~positive regulation of protein autophosphorylation	7	0.7345225603357817	5.739399390441714E-4	ENSG00000112715, ENSG00000143933, ENSG00000160014, ENSG00000136235, ENSG00000198668, ENSG00000125249, ENSG00000101265	885	21	16792	6.324670433145009	0.8845834819530873	0.024529410349376463	0.023825029515094978
GOTERM_BP_DIRECT	GO:0071230~cellular response to amino acid stimulus	10	1.049317943336831	6.667851928950495E-4	ENSG00000142156, ENSG00000148516, ENSG00000146648, ENSG00000108821, ENSG00000187498, ENSG00000148053, ENSG00000164692, ENSG00000087245, ENSG00000149212, ENSG00000204262	885	47	16792	4.037023680730857	0.9186191716206027	0.02817729337616046	0.027368160782535005
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	24	2.5183630640083945	7.154652605570918E-4	ENSG00000129244, ENSG00000152661, ENSG00000137726, ENSG00000144040, ENSG00000198668, ENSG00000105409, ENSG00000268089, ENSG00000171885, ENSG00000150991, ENSG00000197956, ENSG00000170315, ENSG00000143933, ENSG00000221983, ENSG00000136295, ENSG00000143947, ENSG00000160014, ENSG00000120251, ENSG00000143153, ENSG00000058668, ENSG00000167614, ENSG00000163399, ENSG00000128524, ENSG00000163873, ENSG00000018625	885	210	16792	2.168458434221146	0.9322430278465542	0.02989849827728025	0.02903993996461174
GOTERM_BP_DIRECT	GO:0010803~regulation of tumor necrosis factor-mediated signaling pathway	8	0.8394543546694648	7.672242954304501E-4	ENSG00000170315, ENSG00000221983, ENSG00000143947, ENSG00000106052, ENSG00000105270, ENSG00000163349, ENSG00000204628, ENSG00000150991	885	30	16792	5.059736346516008	0.9442366294104398	0.031709127199054096	0.030798575287993787
GOTERM_BP_DIRECT	GO:0002480~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent	5	0.5246589716684155	7.767649431317536E-4	ENSG00000204525, ENSG00000206503, ENSG00000234745, ENSG00000166710, ENSG00000204592	885	9	16792	10.541117388575016	0.9462035696615214	0.0317544885991144	0.03084263410065539
GOTERM_BP_DIRECT	GO:0017148~negative regulation of translation	11	1.154249737670514	8.106909473801621E-4	ENSG00000149273, ENSG00000142541, ENSG00000115461, ENSG00000129351, ENSG00000099622, ENSG00000171617, ENSG00000159388, ENSG00000111596, ENSG00000111640, ENSG00000179218, ENSG00000204628	885	58	16792	3.598519384375609	0.9526526876975197	0.03278503928061064	0.031843591728814326
GOTERM_BP_DIRECT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	12	1.2591815320041972	8.947939538362377E-4	ENSG00000109846, ENSG00000112715, ENSG00000135679, ENSG00000126709, ENSG00000108953, ENSG00000026508, ENSG00000137801, ENSG00000087250, ENSG00000105220, ENSG00000233276, ENSG00000240583, ENSG00000145423	885	69	16792	3.2998280520756573	0.9655010570021506	0.03580127723806479	0.034773216099614646
GOTERM_BP_DIRECT	GO:0001503~ossification	13	1.3641133263378804	9.292927880421077E-4	ENSG00000126351, ENSG00000046653, ENSG00000204262, ENSG00000111341, ENSG00000118785, ENSG00000113140, ENSG00000118523, ENSG00000146648, ENSG00000167244, ENSG00000172809, ENSG00000125398, ENSG00000101265, ENSG00000012223	885	80	16792	3.083276836158192	0.9697026537975161	0.036469813091702066	0.03542255443339209
GOTERM_BP_DIRECT	GO:0051216~cartilage development	11	1.154249737670514	9.308965851644238E-4	ENSG00000148516, ENSG00000137573, ENSG00000026508, ENSG00000105855, ENSG00000100644, ENSG00000196562, ENSG00000139329, ENSG00000125398, ENSG00000133048, ENSG00000102265, ENSG00000087460	885	59	16792	3.537527530403141	0.9698850228365853	0.036469813091702066	0.03542255443339209
