Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05166:HTLV-I infection	28	2.9380902413431267	0.039431866970540005	ENSG00000127022, ENSG00000177606, ENSG00000196126, ENSG00000198502, ENSG00000134853, ENSG00000135446, ENSG00000204592, ENSG00000118971, ENSG00000168036, ENSG00000005022, ENSG00000234745, ENSG00000169100, ENSG00000161202, ENSG00000145675, ENSG00000128016, ENSG00000120738, ENSG00000204287, ENSG00000179218, ENSG00000170345, ENSG00000196735, ENSG00000115266, ENSG00000100906, ENSG00000110092, ENSG00000204525, ENSG00000206503, ENSG00000223865, ENSG00000231389, ENSG00000124762	516	254	6879	1.4696026368796924	0.999963511468037	0.18897536246258795	0.1592154628621804
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	24	2.5183630640083945	0.040938336398032786	ENSG00000067560, ENSG00000112715, ENSG00000068078, ENSG00000176884, ENSG00000075624, ENSG00000108518, ENSG00000070087, ENSG00000105976, ENSG00000099942, ENSG00000113578, ENSG00000198668, ENSG00000154229, ENSG00000137801, ENSG00000001631, ENSG00000134853, ENSG00000114353, ENSG00000146648, ENSG00000143933, ENSG00000168036, ENSG00000160014, ENSG00000145675, ENSG00000184009, ENSG00000182578, ENSG00000087460	516	210	6879	1.5235880398671096	0.9999755082980105	0.19256180453889493	0.16223711091072252
KEGG_PATHWAY	hsa04972:Pancreatic secretion	13	1.3641133263378804	0.04372309314608486	ENSG00000067560, ENSG00000104267, ENSG00000129244, ENSG00000154229, ENSG00000105409, ENSG00000080493, ENSG00000188257, ENSG00000164889, ENSG00000143153, ENSG00000058668, ENSG00000163399, ENSG00000018625, ENSG00000087460	516	93	6879	1.863528382095524	0.9999882982261098	0.20192119380191917	0.17012258060476654
KEGG_PATHWAY	hsa04713:Circadian entrainment	13	1.3641133263378804	0.05018306204498249	ENSG00000176884, ENSG00000198668, ENSG00000154229, ENSG00000170345, ENSG00000114353, ENSG00000143933, ENSG00000070808, ENSG00000160014, ENSG00000120251, ENSG00000078369, ENSG00000108551, ENSG00000078549, ENSG00000087460	516	95	6879	1.8242962056303549	0.9999979081181716	0.22651624703526524	0.19084439710845183
KEGG_PATHWAY	hsa04911:Insulin secretion	12	1.2591815320041972	0.05117711696893662	ENSG00000129244, ENSG00000143603, ENSG00000220205, ENSG00000132639, ENSG00000070808, ENSG00000143153, ENSG00000154229, ENSG00000105409, ENSG00000078549, ENSG00000163399, ENSG00000018625, ENSG00000087460	516	85	6879	1.882079343365253	0.9999983966507312	0.22651624703526524	0.19084439710845183
KEGG_PATHWAY	hsa04260:Cardiac muscle contraction	11	1.154249737670514	0.051724182393879464	ENSG00000198938, ENSG00000129244, ENSG00000167460, ENSG00000198712, ENSG00000143153, ENSG00000075461, ENSG00000105409, ENSG00000163399, ENSG00000198804, ENSG00000198727, ENSG00000018625	516	75	6879	1.9552713178294574	0.999998615134506	0.22651624703526524	0.19084439710845183
KEGG_PATHWAY	hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC)	10	1.049317943336831	0.06060426724545195	ENSG00000152661, ENSG00000075624, ENSG00000105855, ENSG00000168036, ENSG00000075461, ENSG00000163069, ENSG00000135424, ENSG00000173402, ENSG00000184009, ENSG00000005884	516	67	6879	1.989760499826449	0.9999998730770684	0.26090650644652197	0.21981886763604605
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	12	1.2591815320041972	0.06293155013789739	ENSG00000112715, ENSG00000223865, ENSG00000135047, ENSG00000231389, ENSG00000196126, ENSG00000108691, ENSG00000177606, ENSG00000204287, ENSG00000198502, ENSG00000170345, ENSG00000128524, ENSG00000196735	516	88	6879	1.8179175475687104	0.999999932405053	0.2648019188066247	0.22310082923077829
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	15	1.5739769150052465	0.06359416160316578	ENSG00000067560, ENSG00000148082, ENSG00000177885, ENSG00000108953, ENSG00000148053, ENSG00000099942, ENSG00000179222, ENSG00000198668, ENSG00000177606, ENSG00000100906, ENSG00000166225, ENSG00000143933, ENSG00000070808, ENSG00000160014, ENSG00000145675	516	120	6879	1.6664244186046513	0.9999999435213047	0.2648019188066247	0.22310082923077829
KEGG_PATHWAY	hsa04960:Aldosterone-regulated sodium reabsorption	7	0.7345225603357817	0.0677322345915303	ENSG00000129244, ENSG00000143153, ENSG00000154229, ENSG00000105409, ENSG00000163399, ENSG00000145675, ENSG00000018625	516	39	6879	2.392814549791294	0.9999999816629406	0.27544965038844677	0.23207175268947877
KEGG_PATHWAY	hsa05310:Asthma	6	0.6295907660020986	0.06940034020696872	ENSG00000223865, ENSG00000231389, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000196735	516	30	6879	2.666279069767442	0.9999999883647983	0.27544965038844677	0.23207175268947877
KEGG_PATHWAY	hsa05152:Tuberculosis	20	2.098635886673662	0.06970142586754387	ENSG00000067560, ENSG00000019582, ENSG00000115415, ENSG00000198668, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000117984, ENSG00000196735, ENSG00000113013, ENSG00000170458, ENSG00000011028, ENSG00000143933, ENSG00000102879, ENSG00000223865, ENSG00000070808, ENSG00000160014, ENSG00000231389, ENSG00000203747, ENSG00000125730	516	177	6879	1.5063723558008146	0.9999999892828761	0.27544965038844677	0.23207175268947877
KEGG_PATHWAY	hsa05144:Malaria	8	0.8394543546694648	0.070489083760823	ENSG00000113296, ENSG00000244734, ENSG00000105976, ENSG00000188536, ENSG00000110651, ENSG00000108691, ENSG00000137801, ENSG00000123384	516	49	6879	2.1765543426672993	0.9999999913574558	0.27544965038844677	0.23207175268947877
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	16	1.6789087093389297	0.07502479146549365	ENSG00000130402, ENSG00000072110, ENSG00000173372, ENSG00000105968, ENSG00000159189, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000159403, ENSG00000173369, ENSG00000196735, ENSG00000223865, ENSG00000231389, ENSG00000203747, ENSG00000125730, ENSG00000182326	516	134	6879	1.5918083998611592	0.999999997505155	0.2887317732156877	0.24326220263054
KEGG_PATHWAY	hsa04520:Adherens junction	10	1.049317943336831	0.08143555845337189	ENSG00000067560, ENSG00000130402, ENSG00000146648, ENSG00000075624, ENSG00000072110, ENSG00000105976, ENSG00000168036, ENSG00000127329, ENSG00000010810, ENSG00000184009	516	71	6879	1.877661316737635	0.9999999995735718	0.30872584846502177	0.26010760461226246
KEGG_PATHWAY	hsa05142:Chagas disease (American trypanosomiasis)	13	1.3641133263378804	0.08718362767611285	ENSG00000173372, ENSG00000159189, ENSG00000177606, ENSG00000179218, ENSG00000170345, ENSG00000173369, ENSG00000114353, ENSG00000100906, ENSG00000108691, ENSG00000145675, ENSG00000125730, ENSG00000106366, ENSG00000087460	516	104	6879	1.6664244186046513	0.9999999999134257	0.3177377391109669	0.2677002998808934
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	10	1.049317943336831	0.08724370723710506	ENSG00000110092, ENSG00000186716, ENSG00000148082, ENSG00000135679, ENSG00000177885, ENSG00000099942, ENSG00000145675, ENSG00000135446, ENSG00000124762, ENSG00000100906	516	72	6879	1.8515826873385013	0.9999999999148611	0.3177377391109669	0.2677002998808934
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	14	1.4690451206715633	0.08756551865262868	ENSG00000067560, ENSG00000130402, ENSG00000075624, ENSG00000147065, ENSG00000072110, ENSG00000154096, ENSG00000154229, ENSG00000002586, ENSG00000114353, ENSG00000168036, ENSG00000092820, ENSG00000087245, ENSG00000145675, ENSG00000184009	516	115	6879	1.6229524772497472	0.9999999999221553	0.3177377391109669	0.2677002998808934
KEGG_PATHWAY	hsa04261:Adrenergic signaling in cardiomyocytes	16	1.6789087093389297	0.09126850795635529	ENSG00000129244, ENSG00000167460, ENSG00000213639, ENSG00000198668, ENSG00000154229, ENSG00000075461, ENSG00000105409, ENSG00000114353, ENSG00000143933, ENSG00000070808, ENSG00000160014, ENSG00000143153, ENSG00000058668, ENSG00000163399, ENSG00000018625, ENSG00000087460	516	138	6879	1.5456690259521402	0.9999999999722899	0.3265098735340034	0.2750909958121131
KEGG_PATHWAY	hsa05164:Influenza A	19	1.993704092339979	0.09961735668900112	ENSG00000075624, ENSG00000115415, ENSG00000154229, ENSG00000177606, ENSG00000196126, ENSG00000204287, ENSG00000198502, ENSG00000132002, ENSG00000196735, ENSG00000157601, ENSG00000100906, ENSG00000204389, ENSG00000223865, ENSG00000231389, ENSG00000108691, ENSG00000145675, ENSG00000160710, ENSG00000184009, ENSG00000109971	516	174	6879	1.4557270783213045	0.9999999999973425	0.3514278972084206	0.2960849212700867
